School,Physical Address,Street,City,State,ZipCode,Total Tuition In State,Tuition per Credit In State,In-state fees,Total Tuition Out of State,Tuition per Credit Out of State,Out-of-state fees,Total Grad Acct Completions (2019-2020),Total UnderGrad Acct Completions (2019-2020),Program Website,Degree Program Name,Modality,Program Degree Credits,Programmic Accrediation ,Grad Course Number,Name of Course,Description,Course Credits,Prerequisite,Core or Elective,Competencies
Bay Path University,"588 Longmeadow Street, Longmeadow, Massachusetts 01106",588 Longmeadow Street,Longmeadow,Massachusetts,01106-," $19,235.00 ", $855.00 , $-   , $-   , $-   , $-   ,17,19,https://www.baypath.edu/academics/graduate-programs/accounting-ms/public-accounting/,MS Accountancy,Fully Online ,30,None,ACC665,Data Analytics & IT for Accountants,"This course involves understanding information systems and design, the internal control environment related to information technology, and technology risks, including an overview of cybersecurity. This course will also help students think through the steps needed to provide data-driven insights and recommendations, while conducting data analysis using Intermediate Excel, Access (including SQL), Tableau, IDEA, and XBRL.",3,,Elective,
Bay Path University,"588 Longmeadow Street, Longmeadow, Massachusetts 01106",588 Longmeadow Street,Longmeadow,Massachusetts,01106-," $19,235.00 ", $855.00 , $-   , $-   , $-   , $-   ,17,19,https://www.baypath.edu/academics/graduate-programs/accounting-ms/public-accounting/,MS Accountancy,Fully Online ,30,None,ACC699,Contemporary Issues in Accounting,"This course examines current developments in the accounting industry including recent FASB pronouncements and their effects on financial reporting, changes in auditing standards, tax law changes, international accounting standards and issues surrounding the Sarbanes-Oxley Act. Professional ethics and the various services a public accountant may provide will also be discussed. A research project to serve as a capstone to the Master of Science in Accounting and Taxation program will be the primary focus of the course.",3,,Elective,
Bay Path University,"588 Longmeadow Street, Longmeadow, Massachusetts 01106",588 Longmeadow Street,Longmeadow,Massachusetts,01106-," $19,235.00 ", $855.00 , $-   , $-   , $-   , $-   ,17,19,https://www.baypath.edu/academics/graduate-programs/accounting-ms/private-accounting/,MS Accountancy,Fully Online ,30,None,MBA520,Organizational Behavior and Leadership,"The “individual” and employee-management relations are examined so the student can develop an understanding of interpersonal interactions and behavior within entrepreneurial businesses. Both theory and practical perspectives are used. Topics include: motivating and inspiring employees, leadership development, group and team dynamics, human resources systems, decision-making, conflict management, negotiation strategy, intercultural relations, communication in the workplace, innovation and entrepreneurial thinking, and managing change. Learning is reinforced through case studies and experiential exercises.",3,,Elective,
Bay Path University,"588 Longmeadow Street, Longmeadow, Massachusetts 01106",588 Longmeadow Street,Longmeadow,Massachusetts,01106-," $19,235.00 ", $855.00 , $-   , $-   , $-   , $-   ,17,19,https://www.baypath.edu/academics/graduate-programs/accounting-ms/private-accounting/,MS Accountancy,Fully Online ,30,None,MBA632,Compensation and Employee Benefits,"This course is intended to acquaint students with an overview of the development, implementation and management of compensation and employee benefits programs and how to account for such programs. The cost of employment in terms of benefits and salary are reviewed and the implications for linking both to the goals of the business are discussed in depth. Students will design and execute a compensation and employee benefits proposal as part of the work in this class.",3,,Elective,
Bay Path University,"588 Longmeadow Street, Longmeadow, Massachusetts 01106",588 Longmeadow Street,Longmeadow,Massachusetts,01106-," $19,235.00 ", $855.00 , $-   , $-   , $-   , $-   ,17,19,https://www.baypath.edu/academics/graduate-programs/accounting-ms/private-accounting/,MS Accountancy,Fully Online ,30,None,MBA660,Investment Strategies & Risk Management,"This course will focus on fundamentals of investment strategies and financial planning including stocks, bonds and mutual funds. Investment strategies learning will include understanding the differences between various types of mutual fund families like stock mutual funds, bond mutual funds, growth versus income funds, international funds, hybrid and target funds, industry and index ETFs. Applying asset allocation model and applying fund betas and standard deviations to distribute portfolio risk.",3,,Elective,
Bay Path University,"588 Longmeadow Street, Longmeadow, Massachusetts 01106",588 Longmeadow Street,Longmeadow,Massachusetts,01106-," $19,235.00 ", $855.00 , $-   , $-   , $-   , $-   ,17,19,https://www.baypath.edu/academics/graduate-programs/accounting-ms/forensic-accounting/,MS Forensic Accountancy,Fully Online ,30,None,ACC670,Forensics Accounting/Systems,"This course will cover a variety of facets related to Information Technology (IT) Auditing and Forensic Accounting especially fraud audits), from simple to complex computer systems. The course will present tools, concepts, and techniques necessary to properly audit IT. Introduction to the practice of forensic accounting and its relationship to auditing in settings characterized by extensive reliance on information technology. An emphasis on audit methodology as applied to accounting information systems.",3,,Elective,
Bay Path University,"588 Longmeadow Street, Longmeadow, Massachusetts 01106",588 Longmeadow Street,Longmeadow,Massachusetts,01106-," $19,235.00 ", $855.00 , $-   , $-   , $-   , $-   ,17,19,https://www.baypath.edu/academics/graduate-programs/accounting-ms/forensic-accounting/,MS Forensic Accountancy,Fully Online ,30,None,ACC675,Fraud Examination,"This course helps students understand the growing significance of fraud in business. Students will examine the nature of fraud, the various types of fraud including e-fraud as well as the detection, investigation, resolution and prevention of fraud. The use of technology in the commission and detection of fraud will be covered as well as forensic analysis techniques.",3,,Elective,
Bay Path University,"588 Longmeadow Street, Longmeadow, Massachusetts 01106",588 Longmeadow Street,Longmeadow,Massachusetts,01106-," $19,235.00 ", $855.00 , $-   , $-   , $-   , $-   ,17,19,https://www.baypath.edu/academics/graduate-programs/accounting-ms/forensic-accounting/,MS Forensic Accountancy,Fully Online ,30,None,ACC699,Contemporary Issues in Accounting,"This course examines current developments in the accounting industry including recent FASB pronouncements and their effects on financial reporting, changes in auditing standards, tax law changes, international accounting standards and issues surrounding the Sarbanes-Oxley Act. Professional ethics and the various services a public accountant may provide will also be discussed. A research project to serve as a capstone to the Master of Science in Accounting and Taxation program will be the primary focus of the course.",3,,Elective,
DeVry University-Virginia,"1400 Crystal Dr, Arlington, VA, 22202",1400 Crystal Dr,Arlington,Virginia,22202," $17,072.00 ", $776.00 , $480.00 ," $17,072.00 ", $776.00 , $480.00 ,5,0,https://www.devry.edu/online-programs/masters-degrees/accounting.html,MS Accounting,Fully online,30,ACBSP,ACCT540,Professional Research for Accountants,"This course examines professional research skills critical in the accounting
profession. Students identify research problems and authoritative sources,
develop search criteria, gather and evaluate data, and formulate conclusions
using a real-world case study approach in the areas of financial accounting,
tax and audit. Students prepare a written report of their research and findings,
and present recommendations. ",3,ACCT505,Core,Research
DeVry University-Virginia,"1400 Crystal Dr, Arlington, VA, 22202",1400 Crystal Dr,Arlington,Virginia,22202," $17,072.00 ", $776.00 , $480.00 ," $17,072.00 ", $776.00 , $480.00 ,5,0,https://www.devry.edu/online-programs/masters-degrees/accounting.html,MS Accounting,Fully online,30,ACBSP,ACCT601,Accounting Capstone,"Students in this culminating course integrate knowledge and skills learned
throughout the MSAC program. Students apply what they have learned to
challenges faced by accountants balancing the needs of customers,
shareholders, employees and other stakeholders within ethical and legal
considerations. ",3,Completion of all other program core and MSAC focus courses.,Core,Independence
DeVry University-Virginia,"1400 Crystal Dr, Arlington, VA, 22202",1400 Crystal Dr,Arlington,Virginia,22202," $17,072.00 ", $776.00 , $480.00 ," $17,072.00 ", $776.00 , $480.00 ,5,0,https://www.devry.edu/online-programs/masters-degrees/accounting.html,MS Accounting,Fully online,30,ACBSP,MGMT550,Managerial Communications,"Managerial Communication emphasizes communication competencies that
help ensure business success. Students learn how to write effective,
persuasive and negative messages; conduct business research, analyze
information, and write a business proposal or report; deliver an effective oral
presentation with visual aids; and create corporate training materials. Also
addressed are group dynamics, intercultural communication, media relations
and ethics. ",3,None,Core,Communication
DeVry University-Virginia,"1400 Crystal Dr, Arlington, VA, 22202",1400 Crystal Dr,Arlington,Virginia,22202," $17,072.00 ", $776.00 , $480.00 ," $17,072.00 ", $776.00 , $480.00 ,5,0,https://www.devry.edu/online-programs/masters-degrees/accounting.html,MS Accounting,Fully online,30,ACBSP,ACCT530,Accounting Ethics and Related Regulatory Issues,"This course examines core values such as ethical reasoning; integrity;
objectivity and independence; and processes for ethical decision-making.
Current state, national and international regulatory developments are
addressed. Case studies and analyses focus on concepts of professional
responsibility and values, legal requirements and codes of professional
conduct related to the accounting profession. ",3,ACCT505,Core,Ethics and CSR
